0.222514888855,0.189292775665
0.222514888855,0.187247220936
0.222514888855,0.180817093343
0.245502166999,0.222514888855
0.189292775665,0.187247220936
0.189292775665,0.180817093343
0.189292775665,0.245502166999
0.187247220936,0.180817093343
0.245502166999,0.187247220936
0.180817093343,0.245502166999
0.38973889414,0.192215384615
0.19985,0.38973889414
0.274907268823,0.38973889414
0.38973889414,0.38973889414
0.192215384615,0.19985
0.274907268823,0.192215384615
0.192215384615,0.38973889414
0.19985,0.274907268823
0.38973889414,0.19985
0.274907268823,0.38973889414
0.208333333333,0.433172302738
0.433172302738,0.324879227053
0.415633608815,0.433172302738
0.433172302738,0.433172302738
0.208333333333,0.324879227053
0.208333333333,0.415633608815
0.433172302738,0.208333333333
0.415633608815,0.324879227053
0.433172302738,0.324879227053
0.433172302738,0.415633608815
0.208333333333,0.433172302738
0.324879227053,0.433172302738
0.433172302738,0.415633608815
0.433172302738,0.433172302738
0.324879227053,0.208333333333
0.208333333333,0.415633608815
0.433172302738,0.208333333333
0.415633608815,0.324879227053
0.433172302738,0.324879227053
0.433172302738,0.415633608815
0.15625,0.15625
0.15625,0.15625
0.15625,0.301609848485
0.15625,0.0
0.15625,0.15625
0.301609848485,0.15625
0.0,0.15625
0.301609848485,0.15625
0.15625,0.0
0.301609848485,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0762885622358,0.037037037037
0.0762885622358,0.036231884058
0.0375939849624,0.0762885622358
0.0762885622358,0.037037037037
0.037037037037,0.036231884058
0.037037037037,0.0375939849624
0.037037037037,0.037037037037
0.0375939849624,0.036231884058
0.036231884058,0.037037037037
0.0375939849624,0.037037037037
0.212127659574,0.212127659574
0.212127659574,0.212127659574
0.212127659574,0.212127659574
0.212127659574,0.212127659574
0.212127659574,0.212127659574
0.212127659574,0.212127659574
0.280569698034,0.0568181818182
0.0568181818182,0.172413793103
0.0581395348837,0.0568181818182
0.224719101124,0.0568181818182
0.172413793103,0.280569698034
0.0581395348837,0.280569698034
0.224719101124,0.280569698034
0.0581395348837,0.172413793103
0.224719101124,0.172413793103
0.0581395348837,0.224719101124
0.0471698113208,0.0
0.0,0.144110909866
0.138888888889,0.0
0.140186915888,0.0
0.144110909866,0.0471698113208
0.138888888889,0.0471698113208
0.0471698113208,0.140186915888
0.138888888889,0.144110909866
0.140186915888,0.144110909866
0.140186915888,0.138888888889
0.0,0.0471698113208
0.144110909866,0.0
0.138888888889,0.0
0.0,0.140186915888
0.144110909866,0.0471698113208
0.0471698113208,0.138888888889
0.140186915888,0.0471698113208
0.138888888889,0.144110909866
0.144110909866,0.140186915888
0.138888888889,0.140186915888
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.225085622813,0.178571428571
0.225085622813,0.0900900900901
0.225085622813,0.0
0.225085622813,0.0892857142857
0.0900900900901,0.178571428571
0.0,0.178571428571
0.178571428571,0.0892857142857
